Z[m],d[m],Q[mL/min],e[-],CA0[g/L],CB0[g/L],Vinject[uL],Hint[-],kint[1/s],Kint[1/s],ObsSigma[mV],magnification,t[s],I[mV],C[g/L]
,,,,,,,,,,,,995.9598,5538.666667,0.038659893
,,,,,,,,,,,,996.4602,5460,0.0381108
,,,,,,,,,,,,996.96,5390,0.0376222
,,,,,,,,,,,,997.4598,5325.333333,0.037170827
,,,,,,,,,,,,997.9602,5264.333333,0.036745047
,,,,,,,,,,,,998.46,5200.333333,0.036298327
,,,,,,,,,,,,998.9598,5130.666667,0.035812053
,,,,,,,,,,,,999.4602,5067,0.03536766
,,,,,,,,,,,,999.96,4998.666667,0.034890693
,,,,,,,,,,,,1000.4598,4932,0.03442536
,,,,,,,,,,,,1000.9602,4869.666667,0.033990273
,,,,,,,,,,,,1001.46,4816.666667,0.033620333
,,,,,,,,,,,,1001.9598,4751.666667,0.033166633
,,,,,,,,,,,,1002.4602,4673.333333,0.032619867
,,,,,,,,,,,,1002.96,4616.333333,0.032222007
,,,,,,,,,,,,1003.4598,4565.666667,0.031868353
,,,,,,,,,,,,1003.9602,4515.666667,0.031519353
,,,,,,,,,,,,1004.46,4460.666667,0.031135453
,,,,,,,,,,,,1004.9598,4400.666667,0.030716653
,,,,,,,,,,,,1005.4602,4336.666667,0.030269933
,,,,,,,,,,,,1005.96,4280.666667,0.029879053
,,,,,,,,,,,,1006.4598,4218.333333,0.029443967
,,,,,,,,,,,,1006.9602,4158.333333,0.029025167
,,,,,,,,,,,,1007.46,4110.333333,0.028690127
,,,,,,,,,,,,1007.9598,4067.666667,0.028392313
,,,,,,,,,,,,1008.4602,4016,0.02803168
,,,,,,,,,,,,1008.96,3964.666667,0.027673373
,,,,,,,,,,,,1009.4598,3923.666667,0.027387193
,,,,,,,,,,,,1009.9602,3876.666667,0.027059133
,,,,,,,,,,,,1010.46,3820.333333,0.026665927
,,,,,,,,,,,,1010.9598,3780.333333,0.026386727
,,,,,,,,,,,,1011.4602,3733.333333,0.026058667
,,,,,,,,,,,,1011.96,3683.666667,0.025711993
,,,,,,,,,,,,1012.4598,3639,0.02540022
,,,,,,,,,,,,1012.9602,3604.333333,0.025158247
,,,,,,,,,,,,1013.46,3560.333333,0.024851127
,,,,,,,,,,,,1013.9598,3517.666667,0.024553313
,,,,,,,,,,,,1014.4602,3472.333333,0.024236887
,,,,,,,,,,,,1014.96,3416.666667,0.023848333
,,,,,,,,,,,,1015.4598,3371,0.02352958
,,,,,,,,,,,,1015.9602,3330,0.0232434
,,,,,,,,,,,,1016.46,3281.666667,0.022906033
,,,,,,,,,,,,1016.9598,3236.666667,0.022591933
,,,,,,,,,,,,1017.4602,3201.333333,0.022345307
,,,,,,,,,,,,1017.96,3171,0.02213358
,,,,,,,,,,,,1018.4598,3139.666667,0.021914873
,,,,,,,,,,,,1018.9602,3106.666667,0.021684533
,,,,,,,,,,,,1019.46,3074,0.02145652
,,,,,,,,,,,,1019.9598,3035.333333,0.021186627
,,,,,,,,,,,,1020.4602,2997.666667,0.020923713
,,,,,,,,,,,,1020.96,2959.333333,0.020656147
,,,,,,,,,,,,1021.4598,2913.333333,0.020335067
,,,,,,,,,,,,1021.9602,2867.666667,0.020016313
,,,,,,,,,,,,1022.46,2846,0.01986508
,,,,,,,,,,,,1022.9598,2811.666667,0.019625433
,,,,,,,,,,,,1023.4602,2759.333333,0.019260147
,,,,,,,,,,,,1023.96,2723.333333,0.019008867
,,,,,,,,,,,,1024.4598,2694,0.01880412
,,,,,,,,,,,,1024.9602,2659.666667,0.018564473
,,,,,,,,,,,,1025.46,2631.666667,0.018369033
,,,,,,,,,,,,1025.9598,2606,0.01818988
,,,,,,,,,,,,1026.4602,2580,0.0180084
,,,,,,,,,,,,1026.96,2552,0.01781296
,,,,,,,,,,,,1027.4598,2512.666667,0.017538413
,,,,,,,,,,,,1027.9602,2487.666667,0.017363913
,,,,,,,,,,,,1028.46,2462,0.01718476
,,,,,,,,,,,,1028.9598,2422.666667,0.016910213
,,,,,,,,,,,,1029.4602,2398.333333,0.016740367
,,,,,,,,,,,,1029.96,2370.666667,0.016547253
,,,,,,,,,,,,1030.4598,2348.666667,0.016393693
,,,,,,,,,,,,1030.9602,2317,0.01617266
,,,,,,,,,,,,1031.46,2276.333333,0.015888807
,,,,,,,,,,,,1031.9598,2249.666667,0.015702673
,,,,,,,,,,,,1032.4602,2224,0.01552352
,,,,,,,,,,,,1032.96,2195.333333,0.015323427
,,,,,,,,,,,,1033.4598,2176.333333,0.015190807
,,,,,,,,,,,,1033.9602,2160.666667,0.015081453
,,,,,,,,,,,,1034.46,2136.333333,0.014911607
,,,,,,,,,,,,1034.9598,2112.666667,0.014746413
,,,,,,,,,,,,1035.4602,2088.666667,0.014578893
,,,,,,,,,,,,1035.96,2066,0.01442068
,,,,,,,,,,,,1036.4598,2031.333333,0.014178707
,,,,,,,,,,,,1036.9602,2005.333333,0.013997227
,,,,,,,,,,,,1037.46,1993.333333,0.013913467
,,,,,,,,,,,,1037.9598,1976,0.01379248
,,,,,,,,,,,,1038.4602,1951.666667,0.013622633
,,,,,,,,,,,,1038.96,1922,0.01341556
,,,,,,,,,,,,1039.4598,1909.666667,0.013329473
,,,,,,,,,,,,1039.9602,1896,0.01323408
,,,,,,,,,,,,1040.46,1854.333333,0.012943247
,,,,,,,,,,,,1040.9598,1842.666667,0.012861813
,,,,,,,,,,,,1041.4602,1830.333333,0.012775727
,,,,,,,,,,,,1041.96,1811.666667,0.012645433
,,,,,,,,,,,,1042.4598,1793.333333,0.012517467
,,,,,,,,,,,,1042.9602,1764.666667,0.012317373
,,,,,,,,,,,,1043.46,1754,0.01224292
,,,,,,,,,,,,1043.9598,1743.333333,0.012168467
,,,,,,,,,,,,1044.4602,1720,0.0120056
,,,,,,,,,,,,1044.96,1699.666667,0.011863673
,,,,,,,,,,,,1045.4598,1686.333333,0.011770607
,,,,,,,,,,,,1045.9602,1663,0.01160774
,,,,,,,,,,,,1046.46,1643,0.01146814
,,,,,,,,,,,,1046.9598,1623.666667,0.011333193
,,,,,,,,,,,,1047.4602,1616,0.01127968
,,,,,,,,,,,,1047.96,1604,0.01119592
,,,,,,,,,,,,1048.4598,1587.333333,0.011079587
,,,,,,,,,,,,1048.9602,1570,0.0109586
,,,,,,,,,,,,1049.46,1554.666667,0.010851573
,,,,,,,,,,,,1049.9598,1524,0.01063752
,,,,,,,,,,,,1050.4602,1501,0.01047698
,,,,,,,,,,,,1050.96,1490.666667,0.010404853
,,,,,,,,,,,,1051.4598,1472,0.01027456
,,,,,,,,,,,,1051.9602,1456.333333,0.010165207
,,,,,,,,,,,,1052.46,1452.333333,0.010137287
,,,,,,,,,,,,1052.9598,1438.333333,0.010039567
,,,,,,,,,,,,1053.4602,1427.666667,0.009965113
,,,,,,,,,,,,1053.96,1422.666667,0.009930213
,,,,,,,,,,,,1054.4598,1409,0.00983482
,,,,,,,,,,,,1054.9602,1408,0.00982784
,,,,,,,,,,,,1055.46,1396.333333,0.009746407
,,,,,,,,,,,,1055.9598,1374.333333,0.009592847
,,,,,,,,,,,,1056.4602,1349.333333,0.009418347
,,,,,,,,,,,,1056.96,1331.333333,0.009292707
,,,,,,,,,,,,1057.4598,1319,0.00920662
,,,,,,,,,,,,1057.9602,1315,0.0091787
,,,,,,,,,,,,1058.46,1302.333333,0.009090287
,,,,,,,,,,,,1058.9598,1288.333333,0.008992567
,,,,,,,,,,,,1059.4602,1274.666667,0.008897173
,,,,,,,,,,,,1059.96,1266,0.00883668
,,,,,,,,,,,,1060.4598,1249,0.00871802
,,,,,,,,,,,,1060.9602,1224.333333,0.008545847
,,,,,,,,,,,,1061.46,1210.333333,0.008448127
,,,,,,,,,,,,1061.9598,1204.666667,0.008408573
,,,,,,,,,,,,1062.4602,1193,0.00832714
,,,,,,,,,,,,1062.96,1179.666667,0.008234073
,,,,,,,,,,,,1063.4598,1168.666667,0.008157293
,,,,,,,,,,,,1063.9602,1157,0.00807586
,,,,,,,,,,,,1064.46,1148,0.00801304
,,,,,,,,,,,,1064.9598,1136.666667,0.007933933
,,,,,,,,,,,,1065.4602,1133.333333,0.007910667
,,,,,,,,,,,,1065.96,1118.333333,0.007805967
,,,,,,,,,,,,1066.4598,1114.333333,0.007778047
,,,,,,,,,,,,1066.9602,1107.333333,0.007729187
,,,,,,,,,,,,1067.46,1098.666667,0.007668693
,,,,,,,,,,,,1067.9598,1086,0.00758028
,,,,,,,,,,,,1068.4602,1061.666667,0.007410433
,,,,,,,,,,,,1068.96,1048,0.00731504
,,,,,,,,,,,,1069.4598,1039.666667,0.007256873
,,,,,,,,,,,,1069.9602,1034.333333,0.007219647
,,,,,,,,,,,,1070.46,1019.666667,0.007117273
,,,,,,,,,,,,1070.9598,1016.333333,0.007094007
,,,,,,,,,,,,1071.4602,1008.333333,0.007038167
,,,,,,,,,,,,1071.96,1000.666667,0.006984653
,,,,,,,,,,,,1072.4598,999.6666667,0.006977673
,,,,,,,,,,,,1072.9602,1000.333333,0.006982327
,,,,,,,,,,,,1073.46,1001.666667,0.006991633
,,,,,,,,,,,,1073.9598,983.3333333,0.006863667
,,,,,,,,,,,,1074.4602,974.6666667,0.006803173
,,,,,,,,,,,,1074.96,969,0.00676362
,,,,,,,,,,,,1075.4598,957.6666667,0.006684513
,,,,,,,,,,,,1075.9602,952.3333333,0.006647287
,,,,,,,,,,,,1076.46,944,0.00658912
,,,,,,,,,,,,1076.9598,925.3333333,0.006458827
,,,,,,,,,,,,1077.4602,926,0.00646348
,,,,,,,,,,,,1077.96,927.3333333,0.006472787
,,,,,,,,,,,,1078.4598,917,0.00640066
,,,,,,,,,,,,1078.9602,902.6666667,0.006300613
,,,,,,,,,,,,1079.46,896,0.00625408
,,,,,,,,,,,,1079.9598,884,0.00617032
,,,,,,,,,,,,1080.4602,879,0.00613542
,,,,,,,,,,,,1080.96,878.3333333,0.006130767
,,,,,,,,,,,,1081.4598,877.3333333,0.006123787
,,,,,,,,,,,,1081.9602,877,0.00612146
,,,,,,,,,,,,1082.46,856.3333333,0.005977207
,,,,,,,,,,,,1082.9598,839.6666667,0.005860873
,,,,,,,,,,,,1083.4602,837,0.00584226
,,,,,,,,,,,,1083.96,837,0.00584226
,,,,,,,,,,,,1084.4598,835,0.0058283
,,,,,,,,,,,,1084.9602,813.6666667,0.005679393
,,,,,,,,,,,,1085.46,8.07E+02,0.00563286
,,,,,,,,,,,,1085.9598,7.99E+02,0.00557702
,,,,,,,,,,,,1086.4602,8.03E+02,0.00560494
,,,,,,,,,,,,1086.96,8.02E+02,0.00559796
,,,,,,,,,,,,1087.4598,7.95E+02,0.0055491
,,,,,,,,,,,,1087.9602,7.84E+02,0.00547232
,,,,,,,,,,,,1088.46,7.76E+02,0.00541648
,,,,,,,,,,,,1088.9598,7.74E+02,0.00540252
,,,,,,,,,,,,1089.4602,7.68E+02,0.00536064
,,,,,,,,,,,,1089.96,7.57E+02,0.00528386
,,,,,,,,,,,,1090.4598,7.55E+02,0.0052699
,,,,,,,,,,,,1090.9602,7.57E+02,0.00528386
,,,,,,,,,,,,1091.46,7.64E+02,0.00533272
,,,,,,,,,,,,1091.9598,7.59E+02,0.00529782
,,,,,,,,,,,,1092.4602,7.45E+02,0.0052001
,,,,,,,,,,,,1092.96,7.38E+02,0.00515124
,,,,,,,,,,,,1093.4598,7.34E+02,0.00512332
,,,,,,,,,,,,1093.9602,7.24E+02,0.00505352
,,,,,,,,,,,,1094.46,7.10E+02,0.0049558
,,,,,,,,,,,,1094.9598,7.07E+02,0.00493486
,,,,,,,,,,,,1095.4602,7.12E+02,0.00496976
,,,,,,,,,,,,1095.96,7.08E+02,0.00494184
,,,,,,,,,,,,1096.4598,7.04E+02,0.00491392
,,,,,,,,,,,,1096.9602,7.00E+02,0.004886
,,,,,,,,,,,,1097.46,6.95E+02,0.0048511
,,,,,,,,,,,,1097.9598,6.90E+02,0.0048162
,,,,,,,,,,,,1098.4602,6.88E+02,0.00480224
,,,,,,,,,,,,1098.96,6.84E+02,0.00477432
,,,,,,,,,,,,1099.4598,6.63E+02,0.00462774
,,,,,,,,,,,,1099.9602,6.62E+02,0.00462076
,,,,,,,,,,,,1100.46,6.62E+02,0.00462076
,,,,,,,,,,,,1100.9598,6.65E+02,0.0046417
,,,,,,,,,,,,1101.4602,6.67E+02,0.00465566
,,,,,,,,,,,,1101.96,6.59E+02,0.00459982
,,,,,,,,,,,,1102.4598,6.41E+02,0.00447418
,,,,,,,,,,,,1102.9602,6.39E+02,0.00446022
,,,,,,,,,,,,1103.46,6.50E+02,0.004537
,,,,,,,,,,,,1103.9598,6.55E+02,0.0045719
,,,,,,,,,,,,1104.4602,6.53E+02,0.00455794
,,,,,,,,,,,,1104.96,6.46E+02,0.00450908
,,,,,,,,,,,,1105.4598,642,0.00448116
,,,,,,,,,,,,1105.9602,6.37E+02,0.00444626
,,,,,,,,,,,,1106.46,6.22E+02,0.00434156
,,,,,,,,,,,,1106.9598,6.18E+02,0.00431364
,,,,,,,,,,,,1107.4602,6.18E+02,0.00431364
,,,,,,,,,,,,1107.96,6.17E+02,0.00430666
,,,,,,,,,,,,1108.4598,6.14E+02,0.00428572
,,,,,,,,,,,,1108.9602,605,0.0042229
,,,,,,,,,,,,1109.46,6.01E+02,0.00419498
,,,,,,,,,,,,1109.9598,5.97E+02,0.00416706
,,,,,,,,,,,,1110.4602,5.95E+02,0.0041531
,,,,,,,,,,,,1110.96,5.97E+02,0.00416706
,,,,,,,,,,,,1111.4598,599,0.00418102
,,,,,,,,,,,,1111.9602,5.91E+02,0.00412518
,,,,,,,,,,,,1112.46,5.87E+02,0.00409726
,,,,,,,,,,,,1112.9598,5.82E+02,0.00406236
,,,,,,,,,,,,1113.4602,5.83E+02,0.00406934
,,,,,,,,,,,,1113.96,5.77E+02,0.00402746
,,,,,,,,,,,,1114.4598,5.70E+02,0.0039786
,,,,,,,,,,,,1114.9602,5.69E+02,0.00397162
,,,,,,,,,,,,1115.46,5.67E+02,0.00395766
,,,,,,,,,,,,1115.9598,5.65E+02,0.0039437
,,,,,,,,,,,,1116.4602,5.62E+02,0.00392276
,,,,,,,,,,,,1116.96,5.58E+02,0.00389484
,,,,,,,,,,,,1117.4598,548.3333333,0.003827367
,,,,,,,,,,,,1117.9602,5.48E+02,0.00382504
,,,,,,,,,,,,1118.46,549.3333333,0.003834347
,,,,,,,,,,,,1118.9598,545,0.0038041
,,,,,,,,,,,,1119.4602,543.6666667,0.003794793
,,,,,,,,,,,,1119.96,540.3333333,0.003771527
,,,,,,,,,,,,1120.4598,5.41E+02,0.00377618
,,,,,,,,,,,,1120.9602,5.50E+02,0.003839
,,,,,,,,,,,,1121.46,5.48E+02,0.00382504
,,,,,,,,,,,,1121.9598,5.39E+02,0.00376222
,,,,,,,,,,,,1122.4602,540.3333333,0.003771527
,,,,,,,,,,,,1122.96,5.30E+02,0.0036994
,,,,,,,,,,,,1123.4598,534.3333333,0.003729647
,,,,,,,,,,,,1123.9602,5.32E+02,0.00371336
,,,,,,,,,,,,1124.46,5.31E+02,0.00370638
,,,,,,,,,,,,1124.9598,5.30E+02,0.0036994
,,,,,,,,,,,,1125.4602,5.19E+02,0.00362262
,,,,,,,,,,,,1125.96,508,0.00354584
,,,,,,,,,,,,1126.4598,5.01E+02,0.00349698
,,,,,,,,,,,,1126.9602,504,0.00351792
,,,,,,,,,,,,1127.46,514.6666667,0.003592373
,,,,,,,,,,,,1127.9598,513.6666667,0.003585393
,,,,,,,,,,,,1128.4602,500.3333333,0.003492327
,,,,,,,,,,,,1128.96,500,0.00349
,,,,,,,,,,,,1129.4598,501.3333333,0.003499307
,,,,,,,,,,,,1129.9602,500,0.00349
,,,,,,,,,,,,1130.46,491,0.00342718
,,,,,,,,,,,,1130.9598,487.3333333,0.003401587
,,,,,,,,,,,,1131.4602,484.6666667,0.003382973
,,,,,,,,,,,,1131.96,478,0.00333644
,,,,,,,,,,,,1132.4598,474.3333333,0.003310847
,,,,,,,,,,,,1132.9602,482,0.00336436
,,,,,,,,,,,,1133.46,497.3333333,0.003471387
,,,,,,,,,,,,1133.9598,500.6666667,0.003494653
,,,,,,,,,,,,1134.4602,494.3333333,0.003450447
,,,,,,,,,,,,1134.96,500.3333333,0.003492327
,,,,,,,,,,,,1135.4598,506,0.00353188
,,,,,,,,,,,,1135.9602,503,0.00351094
,,,,,,,,,,,,1136.46,494.3333333,0.003450447
,,,,,,,,,,,,1136.9598,485.6666667,0.003389953
,,,,,,,,,,,,1137.4602,480.6666667,0.003355053
,,,,,,,,,,,,1137.96,476.6666667,0.003327133
,,,,,,,,,,,,1138.4598,474.6666667,0.003313173
,,,,,,,,,,,,1138.9602,471.3333333,0.003289907
,,,,,,,,,,,,1139.46,466.3333333,0.003255007
,,,,,,,,,,,,1139.9598,465.3333333,0.003248027
,,,,,,,,,,,,1140.4602,468,0.00326664
,,,,,,,,,,,,1140.96,467.3333333,0.003261987
,,,,,,,,,,,,1141.4598,464.3333333,0.003241047
,,,,,,,,,,,,1141.9602,460.6666667,0.003215453
,,,,,,,,,,,,1142.46,448.3333333,0.003129367
,,,,,,,,,,,,1142.9598,435,0.0030363
,,,,,,,,,,,,1143.4602,437,0.00305026
,,,,,,,,,,,,1143.96,446.6666667,0.003117733
,,,,,,,,,,,,1144.4598,453.3333333,0.003164267
,,,,,,,,,,,,1144.9602,455.3333333,0.003178227
,,,,,,,,,,,,1145.46,445.3333333,0.003108427
,,,,,,,,,,,,1145.9598,433.6666667,0.003026993
,,,,,,,,,,,,1146.4602,442.3333333,0.003087487
,,,,,,,,,,,,1146.96,436,0.00304328
,,,,,,,,,,,,1147.4598,428.3333333,0.002989767
,,,,,,,,,,,,1147.9602,432,0.00301536
,,,,,,,,,,,,1148.46,431.3333333,0.003010707
,,,,,,,,,,,,1148.9598,432.3333333,0.003017687
,,,,,,,,,,,,1149.4602,442.6666667,0.003089813
,,,,,,,,,,,,1149.96,445.6666667,0.003110753
,,,,,,,,,,,,1150.4598,442.6666667,0.003089813
,,,,,,,,,,,,1150.9602,436.6666667,0.003047933
,,,,,,,,,,,,1151.46,428,0.00298744
,,,,,,,,,,,,1151.9598,424.6666667,0.002964173
,,,,,,,,,,,,1152.4602,421.3333333,0.002940907
,,,,,,,,,,,,1152.96,421.3333333,0.002940907
,,,,,,,,,,,,1153.4598,429,0.00299442
,,,,,,,,,,,,1153.9602,431,0.00300838
,,,,,,,,,,,,1154.46,443.3333333,0.003094467
,,,,,,,,,,,,1154.9598,443.3333333,0.003094467
,,,,,,,,,,,,1155.4602,440.6666667,0.003075853
,,,,,,,,,,,,1155.96,432,0.00301536
,,,,,,,,,,,,1156.4598,419.3333333,0.002926947
,,,,,,,,,,,,1156.9602,414.6666667,0.002894373
,,,,,,,,,,,,1157.46,415,0.0028967
,,,,,,,,,,,,1157.9598,410.6666667,0.002866453
,,,,,,,,,,,,1158.4602,415,0.0028967
,,,,,,,,,,,,1158.96,422.3333333,0.002947887
,,,,,,,,,,,,1159.4598,416.3333333,0.002906007
,,,,,,,,,,,,1159.9602,413,0.00288274
,,,,,,,,,,,,1160.46,404,0.00281992
,,,,,,,,,,,,1160.9598,398.6666667,0.002782693
,,,,,,,,,,,,1161.4602,405,0.0028269
,,,,,,,,,,,,1161.96,404.3333333,0.002822247
,,,,,,,,,,,,1162.4598,406.3333333,0.002836207
,,,,,,,,,,,,1162.9602,402,0.00280596
,,,,,,,,,,,,1163.46,398.3333333,0.002780367
,,,,,,,,,,,,1163.9598,397.6666667,0.002775713
,,,,,,,,,,,,1164.4602,393,0.00274314
,,,,,,,,,,,,1164.96,379.6666667,0.002650073
,,,,,,,,,,,,1165.4598,383.6666667,0.002677993
,,,,,,,,,,,,1165.9602,388.3333333,0.002710567
,,,,,,,,,,,,1166.46,394.3333333,0.002752447
,,,,,,,,,,,,1166.9598,392.3333333,0.002738487
,,,,,,,,,,,,1167.4602,397.3333333,0.002773387
,,,,,,,,,,,,1167.96,398.3333333,0.002780367
,,,,,,,,,,,,1168.4598,404.6666667,0.002824573
,,,,,,,,,,,,1168.9602,401,0.00279898
,,,,,,,,,,,,1169.46,393.3333333,0.002745467
,,,,,,,,,,,,1169.9598,391,0.00272918
,,,,,,,,,,,,1170.4602,389.3333333,0.002717547
,,,,,,,,,,,,1170.96,392,0.00273616
,,,,,,,,,,,,1171.4598,401.6666667,0.002803633
,,,,,,,,,,,,1171.9602,394.6666667,0.002754773
,,,,,,,,,,,,1172.46,385.6666667,0.002691953
,,,,,,,,,,,,1172.9598,376.3333333,0.002626807
,,,,,,,,,,,,1173.4602,377,0.00263146
,,,,,,,,,,,,1173.96,387,0.00270126
,,,,,,,,,,,,1174.4598,377,0.00263146
,,,,,,,,,,,,1174.9602,360.3333333,0.002515127
,,,,,,,,,,,,1175.46,374,0.00261052
,,,,,,,,,,,,1175.9598,383.6666667,0.002677993
,,,,,,,,,,,,1176.4602,382.6666667,0.002671013
,,,,,,,,,,,,1176.96,382.3333333,0.002668687
,,,,,,,,,,,,1177.4598,367.3333333,0.002563987
,,,,,,,,,,,,1177.9602,361.6666667,0.002524433
,,,,,,,,,,,,1178.46,379.3333333,0.002647747
,,,,,,,,,,,,1178.9598,373.6666667,0.002608193
,,,,,,,,,,,,1179.4602,377.3333333,0.002633787
,,,,,,,,,,,,1179.96,377.6666667,0.002636113
,,,,,,,,,,,,1180.4598,381.3333333,0.002661707
,,,,,,,,,,,,1180.9602,383.3333333,0.002675667
,,,,,,,,,,,,1181.46,373.6666667,0.002608193
,,,,,,,,,,,,1181.9598,371,0.00258958
,,,,,,,,,,,,1182.4602,363.3333333,0.002536067
,,,,,,,,,,,,1182.96,358.3333333,0.002501167
,,,,,,,,,,,,1183.4598,370.3333333,0.002584927
,,,,,,,,,,,,1183.9602,379,0.00264542
,,,,,,,,,,,,1184.46,379.3333333,0.002647747
,,,,,,,,,,,,1184.9598,376,0.00262448
,,,,,,,,,,,,1185.4602,370.6666667,0.002587253
,,,,,,,,,,,,1185.96,362.3333333,0.002529087
,,,,,,,,,,,,1186.4598,369,0.00257562
,,,,,,,,,,,,1186.9602,374.3333333,0.002612847
,,,,,,,,,,,,1187.46,370.6666667,0.002587253
,,,,,,,,,,,,1187.9598,368,0.00256864
,,,,,,,,,,,,1188.4602,352.3333333,0.002459287
,,,,,,,,,,,,1188.96,357.6666667,0.002496513
,,,,,,,,,,,,1189.4598,358,0.00249884
,,,,,,,,,,,,1189.9602,349.3333333,0.002438347
,,,,,,,,,,,,1190.46,340,0.0023732
,,,,,,,,,,,,1190.9598,339.3333333,0.002368547
,,,,,,,,,,,,1191.4602,347.6666667,0.002426713
