Z[m],d[m],Q[mL/min],e[-],CA0[g/L],CB0[g/L],Vinject[uL],Hint[-],kint[1/s],Kint[1/s],ObsSigma[mV],magnification,t[s],I[mV],C[g/L]
,,,,,,,,,,,,1008.4602,272559,1.93789449
,,,,,,,,,,,,1008.96,270831.6667,1.92561315
,,,,,,,,,,,,1009.4598,269096.3333,1.91327493
,,,,,,,,,,,,1009.9602,267386.3333,1.90111683
,,,,,,,,,,,,1010.46,265671.3333,1.88892318
,,,,,,,,,,,,1010.9598,263963.6667,1.87678167
,,,,,,,,,,,,1011.4602,262284.3333,1.86484161
,,,,,,,,,,,,1011.96,260611.6667,1.85294895
,,,,,,,,,,,,1012.4598,258936.3333,1.84103733
,,,,,,,,,,,,1012.9602,257269.6667,1.82918733
,,,,,,,,,,,,1013.46,255608.3333,1.81737525
,,,,,,,,,,,,1013.9598,253960,1.8056556
,,,,,,,,,,,,1014.4602,252322,1.79400942
,,,,,,,,,,,,1014.96,250698.6667,1.78246752
,,,,,,,,,,,,1015.4598,249071.3333,1.77089718
,,,,,,,,,,,,1015.9602,247458.6667,1.75943112
,,,,,,,,,,,,1016.46,245852.3333,1.74801009
,,,,,,,,,,,,1016.9598,244240,1.7365464
,,,,,,,,,,,,1017.4602,242625.3333,1.72506612
,,,,,,,,,,,,1017.96,241033.6667,1.71374937
,,,,,,,,,,,,1018.4598,239452.3333,1.70250609
,,,,,,,,,,,,1018.9602,237886.3333,1.69137183
,,,,,,,,,,,,1019.46,236312.6667,1.68018306
,,,,,,,,,,,,1019.9598,234757.6667,1.66912701
,,,,,,,,,,,,1020.4602,233202.3333,1.65806859
,,,,,,,,,,,,1020.96,231656,1.64707416
,,,,,,,,,,,,1021.4598,230106.6667,1.6360584
,,,,,,,,,,,,1021.9602,228566.3333,1.62510663
,,,,,,,,,,,,1022.46,227037.3333,1.61423544
,,,,,,,,,,,,1022.9598,225517,1.60342587
,,,,,,,,,,,,1023.4602,224022.3333,1.59279879
,,,,,,,,,,,,1023.96,222517,1.58209587
,,,,,,,,,,,,1024.4598,221008,1.57136688
,,,,,,,,,,,,1024.9602,219526.6667,1.5608346
,,,,,,,,,,,,1025.46,218055.3333,1.55037342
,,,,,,,,,,,,1025.9598,216582.3333,1.53990039
,,,,,,,,,,,,1026.4602,215110.6667,1.52943684
,,,,,,,,,,,,1026.96,213641,1.51898751
,,,,,,,,,,,,1027.4598,212193.3333,1.5086946
,,,,,,,,,,,,1027.9602,210749.6667,1.49843013
,,,,,,,,,,,,1028.46,209312.6667,1.48821306
,,,,,,,,,,,,1028.9598,207873.6667,1.47798177
,,,,,,,,,,,,1029.4602,206446.6667,1.4678358
